Date,Open,High,Low,Close,Adj Close,Volume
1992-01-02,3152.1,3172.63,3139.31,3172.4,3172.4,23550000.0
1992-01-03,3172.4,3210.64,3165.92,3201.5,3201.5,23620000.0
1992-01-06,3201.5,3213.33,3191.86,3200.1,3200.1,27280000.0
1992-01-07,3200.1,3210.2,3184.48,3204.8,3204.8,25510000.0
1992-01-08,3204.8,3229.2,3185.82,3203.9,3203.9,29040000.0
1992-01-09,3203.9,3228.31,3192.75,3209.5,3209.5,29820000.0
1992-01-10,3209.5,3217.13,3185.38,3199.5,3199.5,23440000.0
1992-01-13,3199.5,3201.25,3179.11,3185.6,3185.6,19300000.0
1992-01-14,3185.6,3248.88,3182.92,3246.2,3246.2,24220000.0
1992-01-15,3246.2,3263.42,3232.11,3258.5,3258.5,29560000.0
1992-01-16,3258.5,3262.75,3222.05,3249.6,3249.6,38100000.0
1992-01-17,3249.6,3279.96,3243.29,3265.0,3265.0,39780000.0
1992-01-20,3265.0,3269.9,3245.08,3254.0,3254.0,18190000.0
1992-01-21,3254.0,3254.47,3215.34,3223.4,3223.4,24160000.0
1992-01-22,3223.4,3256.04,3216.91,3255.8,3255.8,21590000.0
1992-01-23,3255.8,3266.99,3222.94,3226.7,3226.7,22140000.0
1992-01-24,3226.7,3248.43,3216.68,3232.8,3232.8,22600000.0
1992-01-27,3232.8,3246.65,3230.55,3240.6,3240.6,19110000.0
1992-01-28,3240.6,3275.49,3239.94,3272.1,3272.1,24960000.0
1992-01-29,3272.1,3299.19,3218.47,3225.0,3225.0,32500000.0
1992-01-30,3225.0,3247.32,3216.01,3244.9,3244.9,22080000.0
1992-01-31,3244.9,3255.37,3222.72,3223.4,3223.4,20610000.0
1992-02-03,3223.4,3239.04,3213.55,3234.1,3234.1,18860000.0
1992-02-04,3234.1,3272.81,3229.43,3272.8,3272.8,23970000.0
1992-02-05,3272.8,3282.2,3251.79,3257.6,3257.6,27360000.0
1992-02-06,3257.6,3265.65,3238.6,3255.6,3255.6,20490000.0
1992-02-07,3255.6,3269.9,3207.96,3225.4,3225.4,21660000.0
1992-02-10,3225.4,3247.99,3223.84,3245.1,3245.1,16100000.0
1992-02-11,3245.1,3259.62,3236.14,3251.6,3251.6,23400000.0
1992-02-12,3251.6,3286.0,3244.63,3276.8,3276.8,21580000.0
1992-02-13,3276.8,3283.99,3236.36,3246.7,3246.7,22200000.0
1992-02-14,3246.7,3254.7,3221.82,3246.0,3246.0,21260000.0
1992-02-18,3246.0,3268.56,3219.14,3224.7,3224.7,21970000.0
1992-02-19,3224.7,3241.73,3215.34,3230.3,3230.3,22930000.0
1992-02-20,3230.6,3283.77,3230.55,3280.6,3280.6,25840000.0
1992-02-21,3280.6,3286.67,3252.91,3280.2,3280.2,26840000.0
1992-02-24,3280.2,3289.8,3266.1,3282.4,3282.4,17880000.0
1992-02-25,3282.2,3282.2,3240.38,3257.8,3257.8,20980000.0
1992-02-26,3257.8,3290.92,3254.47,3283.3,3283.3,21160000.0
1992-02-27,3283.3,3286.9,3265.88,3269.5,3269.5,18710000.0
1992-02-28,3269.5,3293.38,3259.39,3267.7,3267.7,17960000.0
1992-03-02,3267.7,3276.62,3261.4,3275.3,3275.3,17220000.0
1992-03-03,3275.3,3295.62,3272.81,3290.3,3290.3,19520000.0
1992-03-04,3290.3,3299.64,3268.56,3268.6,3268.6,22800000.0
1992-03-05,3268.3,3268.34,3235.69,3241.5,3241.5,18220000.0
1992-03-06,3241.5,3252.01,3213.77,3221.6,3221.6,18460000.0
1992-03-09,3221.6,3227.19,3211.31,3215.1,3215.1,16530000.0
1992-03-10,3215.1,3248.21,3214.67,3231.0,3231.0,20730000.0
1992-03-11,3231.0,3233.45,3198.35,3208.6,3208.6,17670000.0
1992-03-12,3208.6,3213.1,3188.28,3208.6,3208.6,18080000.0
1992-03-13,3208.6,3237.03,3208.18,3235.9,3235.9,16370000.0
1992-03-16,3235.9,3236.58,3208.41,3236.4,3236.4,15050000.0
1992-03-17,3236.4,3260.06,3235.91,3256.0,3256.0,18020000.0
1992-03-18,3256.0,3271.91,3246.2,3254.3,3254.3,17890000.0
1992-03-19,3254.3,3269.9,3251.15,3261.4,3261.4,17170000.0
1992-03-20,3261.4,3277.28,3255.81,3276.4,3276.4,28640000.0
1992-03-23,3275.9,3275.94,3261.18,3272.1,3272.1,15690000.0
1992-03-24,3272.1,3284.44,3249.11,3261.0,3261.0,24380000.0
1992-03-25,3261.0,3276.39,3251.12,3259.4,3259.4,18960000.0
1992-03-26,3259.4,3275.04,3251.34,3267.7,3267.7,18120000.0
